analysis_row_id,dataset_id,model_variant,representation,layer,participant_id,item_id,item_talker,condition,distance,response_correct,response_incorrect,listener_accuracy,model_similarity,similarity_k,similarity_definition
X21:X21.eaf2abd63766cffbaa6b6c93a87dba4f:X21.CMN.CMN_M_037.HT1_S032.Wfamily,X21,base,hubert_tsne_3d,tr_24,X21.eaf2abd63766cffbaa6b6c93a87dba4f,X21.CMN.CMN_M_037.HT1_S032.Wfamily,X21.CMN.CMN_M_037,Single talker,0.6642063023641408,1,0,1,0.7884529897413535,0.3578443826400954,exp(-0.35784438264009538 * raw_distance)
X21:X21.eaf2abd63766cffbaa6b6c93a87dba4f:X21.CMN.CMN_M_037.HT1_S032.Whouse,X21,base,hubert_tsne_3d,tr_24,X21.eaf2abd63766cffbaa6b6c93a87dba4f,X21.CMN.CMN_M_037.HT1_S032.Whouse,X21.CMN.CMN_M_037,Single talker,0.1464765101332525,1,0,1,0.9489342214264316,0.3578443826400954,exp(-0.35784438264009538 * raw_distance)
X21:X21.eaf2abd63766cffbaa6b6c93a87dba4f:X21.CMN.CMN_M_037.HT1_S038.Wbottles,X21,base,hubert_tsne_3d,tr_24,X21.eaf2abd63766cffbaa6b6c93a87dba4f,X21.CMN.CMN_M_037.HT1_S038.Wbottles,X21.CMN.CMN_M_037,Single talker,0.6427187349660052,0,1,0,0.7945389346957169,0.3578443826400954,exp(-0.35784438264009538 * raw_distance)
X21:X21.eaf2abd63766cffbaa6b6c93a87dba4f:X21.CMN.CMN_M_037.HT1_S038.Wempty,X21,base,hubert_tsne_3d,tr_24,X21.eaf2abd63766cffbaa6b6c93a87dba4f,X21.CMN.CMN_M_037.HT1_S038.Wempty,X21.CMN.CMN_M_037,Single talker,0.5429282813349386,1,0,1,0.8234241539650752,0.3578443826400954,exp(-0.35784438264009538 * raw_distance)
X21:X21.eaf2abd63766cffbaa6b6c93a87dba4f:X21.CMN.CMN_M_037.HT1_S038.Whad,X21,base,hubert_tsne_3d,tr_24,X21.eaf2abd63766cffbaa6b6c93a87dba4f,X21.CMN.CMN_M_037.HT1_S038.Whad,X21.CMN.CMN_M_037,Single talker,0.1609482466840762,0,1,0,0.944032744968436,0.3578443826400954,exp(-0.35784438264009538 * raw_distance)
X21:X21.eaf2abd63766cffbaa6b6c93a87dba4f:X21.CMN.CMN_M_037.HT1_S038.Wtwo,X21,base,hubert_tsne_3d,tr_24,X21.eaf2abd63766cffbaa6b6c93a87dba4f,X21.CMN.CMN_M_037.HT1_S038.Wtwo,X21.CMN.CMN_M_037,Single talker,0.4644704271070431,1,0,1,0.8468699540554743,0.3578443826400954,exp(-0.35784438264009538 * raw_distance)
X21:X21.eaf2abd63766cffbaa6b6c93a87dba4f:X21.CMN.CMN_M_037.HT1_S041.Wbedrooms,X21,base,hubert_tsne_3d,tr_24,X21.eaf2abd63766cffbaa6b6c93a87dba4f,X21.CMN.CMN_M_037.HT1_S041.Wbedrooms,X21.CMN.CMN_M_037,Single talker,0.3705650868510133,0,1,0,0.8758112890319949,0.3578443826400954,exp(-0.35784438264009538 * raw_distance)
X21:X21.eaf2abd63766cffbaa6b6c93a87dba4f:X21.CMN.CMN_M_037.HT1_S041.Whad,X21,base,hubert_tsne_3d,tr_24,X21.eaf2abd63766cffbaa6b6c93a87dba4f,X21.CMN.CMN_M_037.HT1_S041.Whad,X21.CMN.CMN_M_037,Single talker,0.9767806062706528,1,0,1,0.705015526487581,0.3578443826400954,exp(-0.35784438264009538 * raw_distance)
X21:X21.eaf2abd63766cffbaa6b6c93a87dba4f:X21.CMN.CMN_M_037.HT1_S041.Whouse,X21,base,hubert_tsne_3d,tr_24,X21.eaf2abd63766cffbaa6b6c93a87dba4f,X21.CMN.CMN_M_037.HT1_S041.Whouse,X21.CMN.CMN_M_037,Single talker,0.2987524302193721,1,0,1,0.8986093485366776,0.3578443826400954,exp(-0.35784438264009538 * raw_distance)
X21:X21.eaf2abd63766cffbaa6b6c93a87dba4f:X21.CMN.CMN_M_037.HT1_S041.Wnine,X21,base,hubert_tsne_3d,tr_24,X21.eaf2abd63766cffbaa6b6c93a87dba4f,X21.CMN.CMN_M_037.HT1_S041.Wnine,X21.CMN.CMN_M_037,Single talker,1.2079010330091986,1,0,1,0.6490531960570384,0.3578443826400954,exp(-0.35784438264009538 * raw_distance)
X21:X21.eba1391df3f59af1c36fca869b7cd79b:X21.CMN.CMN_M_032.HT1_S001.Wboy,X21,base,hubert_tsne_3d,tr_24,X21.eba1391df3f59af1c36fca869b7cd79b,X21.CMN.CMN_M_032.HT1_S001.Wboy,X21.CMN.CMN_M_032,Single talker,0.26329034520375,1,0,1,0.9100852786730073,0.3578443826400954,exp(-0.35784438264009538 * raw_distance)
X21:X21.eba1391df3f59af1c36fca869b7cd79b:X21.CMN.CMN_M_032.HT1_S001.Wfell,X21,base,hubert_tsne_3d,tr_24,X21.eba1391df3f59af1c36fca869b7cd79b,X21.CMN.CMN_M_032.HT1_S001.Wfell,X21.CMN.CMN_M_032,Single talker,0.249642894854382,1,0,1,0.914540699412678,0.3578443826400954,exp(-0.35784438264009538 * raw_distance)
X21:X21.eba1391df3f59af1c36fca869b7cd79b:X21.CMN.CMN_M_032.HT1_S001.Wwindow,X21,base,hubert_tsne_3d,tr_24,X21.eba1391df3f59af1c36fca869b7cd79b,X21.CMN.CMN_M_032.HT1_S001.Wwindow,X21.CMN.CMN_M_032,Single talker,0.1768272180043235,1,0,1,0.9386837728131484,0.3578443826400954,exp(-0.35784438264009538 * raw_distance)
X21:X21.eba1391df3f59af1c36fca869b7cd79b:X21.CMN.CMN_M_032.HT1_S002.Whelped,X21,base,hubert_tsne_3d,tr_24,X21.eba1391df3f59af1c36fca869b7cd79b,X21.CMN.CMN_M_032.HT1_S002.Whelped,X21.CMN.CMN_M_032,Single talker,0.8612226500615878,1,0,1,0.734780335629451,0.3578443826400954,exp(-0.35784438264009538 * raw_distance)
X21:X21.eba1391df3f59af1c36fca869b7cd79b:X21.CMN.CMN_M_032.HT1_S002.Whusband,X21,base,hubert_tsne_3d,tr_24,X21.eba1391df3f59af1c36fca869b7cd79b,X21.CMN.CMN_M_032.HT1_S002.Whusband,X21.CMN.CMN_M_032,Single talker,0.1803242133661333,1,0,1,0.9375098572366708,0.3578443826400954,exp(-0.35784438264009538 * raw_distance)
X21:X21.eba1391df3f59af1c36fca869b7cd79b:X21.CMN.CMN_M_032.HT1_S002.Wwife,X21,base,hubert_tsne_3d,tr_24,X21.eba1391df3f59af1c36fca869b7cd79b,X21.CMN.CMN_M_032.HT1_S002.Wwife,X21.CMN.CMN_M_032,Single talker,0.4336501469406254,1,0,1,0.8562616624544027,0.3578443826400954,exp(-0.35784438264009538 * raw_distance)
X21:X21.eba1391df3f59af1c36fca869b7cd79b:X21.CMN.CMN_M_032.HT1_S003.Wbe,X21,base,hubert_tsne_3d,tr_24,X21.eba1391df3f59af1c36fca869b7cd79b,X21.CMN.CMN_M_032.HT1_S003.Wbe,X21.CMN.CMN_M_032,Single talker,0.7304677991184066,1,0,1,0.7699776437752696,0.3578443826400954,exp(-0.35784438264009538 * raw_distance)
X21:X21.eba1391df3f59af1c36fca869b7cd79b:X21.CMN.CMN_M_032.HT1_S003.Wbig,X21,base,hubert_tsne_3d,tr_24,X21.eba1391df3f59af1c36fca869b7cd79b,X21.CMN.CMN_M_032.HT1_S003.Wbig,X21.CMN.CMN_M_032,Single talker,0.6154312665278454,1,0,1,0.8023353457796999,0.3578443826400954,exp(-0.35784438264009538 * raw_distance)
X21:X21.eba1391df3f59af1c36fca869b7cd79b:X21.CMN.CMN_M_032.HT1_S003.Wdangerous,X21,base,hubert_tsne_3d,tr_24,X21.eba1391df3f59af1c36fca869b7cd79b,X21.CMN.CMN_M_032.HT1_S003.Wdangerous,X21.CMN.CMN_M_032,Single talker,0.4861226382780653,1,0,1,0.8403336569292399,0.3578443826400954,exp(-0.35784438264009538 * raw_distance)
X21:X21.eba1391df3f59af1c36fca869b7cd79b:X21.CMN.CMN_M_032.HT1_S003.Wdogs,X21,base,hubert_tsne_3d,tr_24,X21.eba1391df3f59af1c36fca869b7cd79b,X21.CMN.CMN_M_032.HT1_S003.Wdogs,X21.CMN.CMN_M_032,Single talker,0.8544588953583887,0,1,0,0.7365609310873265,0.3578443826400954,exp(-0.35784438264009538 * raw_distance)
X21:X21.eba1391df3f59af1c36fca869b7cd79b:X21.CMN.CMN_M_032.HT1_S004.Wdirty,X21,base,hubert_tsne_3d,tr_24,X21.eba1391df3f59af1c36fca869b7cd79b,X21.CMN.CMN_M_032.HT1_S004.Wdirty,X21.CMN.CMN_M_032,Single talker,0.2917639813330131,1,0,1,0.9008593825310618,0.3578443826400954,exp(-0.35784438264009538 * raw_distance)
X21:X21.eba1391df3f59af1c36fca869b7cd79b:X21.CMN.CMN_M_032.HT1_S004.Wshoes,X21,base,hubert_tsne_3d,tr_24,X21.eba1391df3f59af1c36fca869b7cd79b,X21.CMN.CMN_M_032.HT1_S004.Wshoes,X21.CMN.CMN_M_032,Single talker,0.8736462666119081,1,0,1,0.7315209574828997,0.3578443826400954,exp(-0.35784438264009538 * raw_distance)
X21:X21.eba1391df3f59af1c36fca869b7cd79b:X21.CMN.CMN_M_032.HT1_S004.Wvery,X21,base,hubert_tsne_3d,tr_24,X21.eba1391df3f59af1c36fca869b7cd79b,X21.CMN.CMN_M_032.HT1_S004.Wvery,X21.CMN.CMN_M_032,Single talker,1.3699595540574196,1,0,1,0.6124840786979848,0.3578443826400954,exp(-0.35784438264009538 * raw_distance)
X21:X21.eba1391df3f59af1c36fca869b7cd79b:X21.CMN.CMN_M_032.HT1_S004.Wwere,X21,base,hubert_tsne_3d,tr_24,X21.eba1391df3f59af1c36fca869b7cd79b,X21.CMN.CMN_M_032.HT1_S004.Wwere,X21.CMN.CMN_M_032,Single talker,0.4445566317562086,1,0,1,0.8529263364384961,0.3578443826400954,exp(-0.35784438264009538 * raw_distance)
X21:X21.eba1391df3f59af1c36fca869b7cd79b:X21.CMN.CMN_M_032.HT1_S005.Wlost,X21,base,hubert_tsne_3d,tr_24,X21.eba1391df3f59af1c36fca869b7cd79b,X21.CMN.CMN_M_032.HT1_S005.Wlost,X21.CMN.CMN_M_032,Single talker,1.1317358991804336,0,1,0,0.6669865927094938,0.3578443826400954,exp(-0.35784438264009538 * raw_distance)
X21:X21.eba1391df3f59af1c36fca869b7cd79b:X21.CMN.CMN_M_032.HT1_S005.Wplayer,X21,base,hubert_tsne_3d,tr_24,X21.eba1391df3f59af1c36fca869b7cd79b,X21.CMN.CMN_M_032.HT1_S005.Wplayer,X21.CMN.CMN_M_032,Single talker,1.4062231403677796,0,1,0,0.6045873912696115,0.3578443826400954,exp(-0.35784438264009538 * raw_distance)
X21:X21.eba1391df3f59af1c36fca869b7cd79b:X21.CMN.CMN_M_032.HT1_S005.Wshoe,X21,base,hubert_tsne_3d,tr_24,X21.eba1391df3f59af1c36fca869b7cd79b,X21.CMN.CMN_M_032.HT1_S005.Wshoe,X21.CMN.CMN_M_032,Single talker,0.250693737598319,0,1,0,0.914196861851053,0.3578443826400954,exp(-0.35784438264009538 * raw_distance)
X21:X21.eba1391df3f59af1c36fca869b7cd79b:X21.CMN.CMN_M_032.HT1_S006.Wmoney,X21,base,hubert_tsne_3d,tr_24,X21.eba1391df3f59af1c36fca869b7cd79b,X21.CMN.CMN_M_032.HT1_S006.Wmoney,X21.CMN.CMN_M_032,Single talker,1.1161827930753838,0,1,0,0.6707091171385032,0.3578443826400954,exp(-0.35784438264009538 * raw_distance)
X21:X21.eba1391df3f59af1c36fca869b7cd79b:X21.CMN.CMN_M_032.HT1_S006.Wsomebody,X21,base,hubert_tsne_3d,tr_24,X21.eba1391df3f59af1c36fca869b7cd79b,X21.CMN.CMN_M_032.HT1_S006.Wsomebody,X21.CMN.CMN_M_032,Single talker,1.2131432592751987,0,1,0,0.647836777670615,0.3578443826400954,exp(-0.35784438264009538 * raw_distance)
X21:X21.eba1391df3f59af1c36fca869b7cd79b:X21.CMN.CMN_M_032.HT1_S006.Wstole,X21,base,hubert_tsne_3d,tr_24,X21.eba1391df3f59af1c36fca869b7cd79b,X21.CMN.CMN_M_032.HT1_S006.Wstole,X21.CMN.CMN_M_032,Single talker,1.413110009129684,0,1,0,0.6030992640409234,0.3578443826400954,exp(-0.35784438264009538 * raw_distance)
X21:X21.eba1391df3f59af1c36fca869b7cd79b:X21.CMN.CMN_M_032.HT1_S007.Wfire,X21,base,hubert_tsne_3d,tr_24,X21.eba1391df3f59af1c36fca869b7cd79b,X21.CMN.CMN_M_032.HT1_S007.Wfire,X21.CMN.CMN_M_032,Single talker,0.5515215572773539,0,1,0,0.8208959681195718,0.3578443826400954,exp(-0.35784438264009538 * raw_distance)
X21:X21.eba1391df3f59af1c36fca869b7cd79b:X21.CMN.CMN_M_032.HT1_S007.Whot,X21,base,hubert_tsne_3d,tr_24,X21.eba1391df3f59af1c36fca869b7cd79b,X21.CMN.CMN_M_032.HT1_S007.Whot,X21.CMN.CMN_M_032,Single talker,0.3235434816161197,0,1,0,0.8906727370772893,0.3578443826400954,exp(-0.35784438264009538 * raw_distance)
X21:X21.eba1391df3f59af1c36fca869b7cd79b:X21.CMN.CMN_M_032.HT1_S007.Wvery,X21,base,hubert_tsne_3d,tr_24,X21.eba1391df3f59af1c36fca869b7cd79b,X21.CMN.CMN_M_032.HT1_S007.Wvery,X21.CMN.CMN_M_032,Single talker,1.0507667516463564,0,1,0,0.6865947945047879,0.3578443826400954,exp(-0.35784438264009538 * raw_distance)
X21:X21.eba1391df3f59af1c36fca869b7cd79b:X21.CMN.CMN_M_032.HT1_S008.Wcup,X21,base,hubert_tsne_3d,tr_24,X21.eba1391df3f59af1c36fca869b7cd79b,X21.CMN.CMN_M_032.HT1_S008.Wcup,X21.CMN.CMN_M_032,Single talker,0.3598100138795976,1,0,1,0.8791884681440076,0.3578443826400954,exp(-0.35784438264009538 * raw_distance)
X21:X21.eba1391df3f59af1c36fca869b7cd79b:X21.CMN.CMN_M_032.HT1_S008.Wdrinking,X21,base,hubert_tsne_3d,tr_24,X21.eba1391df3f59af1c36fca869b7cd79b,X21.CMN.CMN_M_032.HT1_S008.Wdrinking,X21.CMN.CMN_M_032,Single talker,0.4191233015841521,1,0,1,0.8607243996598707,0.3578443826400954,exp(-0.35784438264009538 * raw_distance)
X21:X21.eba1391df3f59af1c36fca869b7cd79b:X21.CMN.CMN_M_032.HT1_S008.Wown,X21,base,hubert_tsne_3d,tr_24,X21.eba1391df3f59af1c36fca869b7cd79b,X21.CMN.CMN_M_032.HT1_S008.Wown,X21.CMN.CMN_M_032,Single talker,0.4687719619199471,1,0,1,0.8455673867788283,0.3578443826400954,exp(-0.35784438264009538 * raw_distance)
X21:X21.eba1391df3f59af1c36fca869b7cd79b:X21.CMN.CMN_M_032.HT1_S009.Wbook,X21,base,hubert_tsne_3d,tr_24,X21.eba1391df3f59af1c36fca869b7cd79b,X21.CMN.CMN_M_032.HT1_S009.Wbook,X21.CMN.CMN_M_032,Single talker,1.142685260523206,1,0,1,0.6643783406732935,0.3578443826400954,exp(-0.35784438264009538 * raw_distance)
X21:X21.eba1391df3f59af1c36fca869b7cd79b:X21.CMN.CMN_M_032.HT1_S009.Wcame,X21,base,hubert_tsne_3d,tr_24,X21.eba1391df3f59af1c36fca869b7cd79b,X21.CMN.CMN_M_032.HT1_S009.Wcame,X21.CMN.CMN_M_032,Single talker,0.2265715841281344,1,0,1,0.9221223453272518,0.3578443826400954,exp(-0.35784438264009538 * raw_distance)
X21:X21.eba1391df3f59af1c36fca869b7cd79b:X21.CMN.CMN_M_032.HT1_S009.Wpicture,X21,base,hubert_tsne_3d,tr_24,X21.eba1391df3f59af1c36fca869b7cd79b,X21.CMN.CMN_M_032.HT1_S009.Wpicture,X21.CMN.CMN_M_032,Single talker,0.4013757703785778,1,0,1,0.8662081297095664,0.3578443826400954,exp(-0.35784438264009538 * raw_distance)
X21:X21.eba1391df3f59af1c36fca869b7cd79b:X21.CMN.CMN_M_032.HT1_S010.Wcar,X21,base,hubert_tsne_3d,tr_24,X21.eba1391df3f59af1c36fca869b7cd79b,X21.CMN.CMN_M_032.HT1_S010.Wcar,X21.CMN.CMN_M_032,Single talker,0.3624724876873116,0,1,0,0.8783512190999296,0.3578443826400954,exp(-0.35784438264009538 * raw_distance)
X21:X21.eba1391df3f59af1c36fca869b7cd79b:X21.CMN.CMN_M_032.HT1_S010.Wfast,X21,base,hubert_tsne_3d,tr_24,X21.eba1391df3f59af1c36fca869b7cd79b,X21.CMN.CMN_M_032.HT1_S010.Wfast,X21.CMN.CMN_M_032,Single talker,0.6434234294080047,0,1,0,0.7943386003200078,0.3578443826400954,exp(-0.35784438264009538 * raw_distance)
X21:X21.eba1391df3f59af1c36fca869b7cd79b:X21.CMN.CMN_M_032.HT1_S010.Wgoing,X21,base,hubert_tsne_3d,tr_24,X21.eba1391df3f59af1c36fca869b7cd79b,X21.CMN.CMN_M_032.HT1_S010.Wgoing,X21.CMN.CMN_M_032,Single talker,1.285710899415052,0,1,0,0.6312303528627093,0.3578443826400954,exp(-0.35784438264009538 * raw_distance)
X21:X21.eba1391df3f59af1c36fca869b7cd79b:X21.CMN.CMN_M_032.HT1_S010.Wtoo,X21,base,hubert_tsne_3d,tr_24,X21.eba1391df3f59af1c36fca869b7cd79b,X21.CMN.CMN_M_032.HT1_S010.Wtoo,X21.CMN.CMN_M_032,Single talker,0.5422761248511685,1,0,1,0.8236163393241853,0.3578443826400954,exp(-0.35784438264009538 * raw_distance)
X21:X21.eba1391df3f59af1c36fca869b7cd79b:X21.CMN.CMN_M_032.HT1_S011.Wdripped,X21,base,hubert_tsne_3d,tr_24,X21.eba1391df3f59af1c36fca869b7cd79b,X21.CMN.CMN_M_032.HT1_S011.Wdripped,X21.CMN.CMN_M_032,Single talker,0.478964283356571,1,0,1,0.8424889957338797,0.3578443826400954,exp(-0.35784438264009538 * raw_distance)
X21:X21.eba1391df3f59af1c36fca869b7cd79b:X21.CMN.CMN_M_032.HT1_S011.Wground,X21,base,hubert_tsne_3d,tr_24,X21.eba1391df3f59af1c36fca869b7cd79b,X21.CMN.CMN_M_032.HT1_S011.Wground,X21.CMN.CMN_M_032,Single talker,0.1809470979879079,0,1,0,0.9373009135489794,0.3578443826400954,exp(-0.35784438264009538 * raw_distance)
X21:X21.eba1391df3f59af1c36fca869b7cd79b:X21.CMN.CMN_M_032.HT1_S011.Wpaint,X21,base,hubert_tsne_3d,tr_24,X21.eba1391df3f59af1c36fca869b7cd79b,X21.CMN.CMN_M_032.HT1_S011.Wpaint,X21.CMN.CMN_M_032,Single talker,0.9262200235789848,1,0,1,0.7178873384183156,0.3578443826400954,exp(-0.35784438264009538 * raw_distance)
X21:X21.eba1391df3f59af1c36fca869b7cd79b:X21.CMN.CMN_M_032.HT1_S013.Wfamily,X21,base,hubert_tsne_3d,tr_24,X21.eba1391df3f59af1c36fca869b7cd79b,X21.CMN.CMN_M_032.HT1_S013.Wfamily,X21.CMN.CMN_M_032,Single talker,0.4538343267337177,1,0,1,0.8500993410774705,0.3578443826400954,exp(-0.35784438264009538 * raw_distance)
X21:X21.eba1391df3f59af1c36fca869b7cd79b:X21.CMN.CMN_M_032.HT1_S013.Wfish,X21,base,hubert_tsne_3d,tr_24,X21.eba1391df3f59af1c36fca869b7cd79b,X21.CMN.CMN_M_032.HT1_S013.Wfish,X21.CMN.CMN_M_032,Single talker,0.6409451739074281,1,0,1,0.7950433559226595,0.3578443826400954,exp(-0.35784438264009538 * raw_distance)
X21:X21.eba1391df3f59af1c36fca869b7cd79b:X21.CMN.CMN_M_032.HT1_S013.Wlikes,X21,base,hubert_tsne_3d,tr_24,X21.eba1391df3f59af1c36fca869b7cd79b,X21.CMN.CMN_M_032.HT1_S013.Wlikes,X21.CMN.CMN_M_032,Single talker,0.2767474022713794,1,0,1,0.9057132688632029,0.3578443826400954,exp(-0.35784438264009538 * raw_distance)
X21:X21.eba1391df3f59af1c36fca869b7cd79b:X21.CMN.CMN_M_032.HT1_S014.Ware,X21,base,hubert_tsne_3d,tr_24,X21.eba1391df3f59af1c36fca869b7cd79b,X21.CMN.CMN_M_032.HT1_S014.Ware,X21.CMN.CMN_M_032,Single talker,0.7362141753626885,1,0,1,0.7683959590059273,0.3578443826400954,exp(-0.35784438264009538 * raw_distance)
X21:X21.eba1391df3f59af1c36fca869b7cd79b:X21.CMN.CMN_M_032.HT1_S014.Wbananas,X21,base,hubert_tsne_3d,tr_24,X21.eba1391df3f59af1c36fca869b7cd79b,X21.CMN.CMN_M_032.HT1_S014.Wbananas,X21.CMN.CMN_M_032,Single talker,0.3261067233527494,1,0,1,0.8898561495015869,0.3578443826400954,exp(-0.35784438264009538 * raw_distance)
X21:X21.eba1391df3f59af1c36fca869b7cd79b:X21.CMN.CMN_M_032.HT1_S014.Wripe,X21,base,hubert_tsne_3d,tr_24,X21.eba1391df3f59af1c36fca869b7cd79b,X21.CMN.CMN_M_032.HT1_S014.Wripe,X21.CMN.CMN_M_032,Single talker,0.299018193006732,1,0,1,0.8985238933050443,0.3578443826400954,exp(-0.35784438264009538 * raw_distance)
X21:X21.eba1391df3f59af1c36fca869b7cd79b:X21.CMN.CMN_M_032.HT1_S014.Wtoo,X21,base,hubert_tsne_3d,tr_24,X21.eba1391df3f59af1c36fca869b7cd79b,X21.CMN.CMN_M_032.HT1_S014.Wtoo,X21.CMN.CMN_M_032,Single talker,0.3299377634177595,1,0,1,0.8886370671407787,0.3578443826400954,exp(-0.35784438264009538 * raw_distance)
X21:X21.eba1391df3f59af1c36fca869b7cd79b:X21.CMN.CMN_M_032.HT1_S015.Wgrew,X21,base,hubert_tsne_3d,tr_24,X21.eba1391df3f59af1c36fca869b7cd79b,X21.CMN.CMN_M_032.HT1_S015.Wgrew,X21.CMN.CMN_M_032,Single talker,0.5870134060892983,0,1,0,0.8105360582473901,0.3578443826400954,exp(-0.35784438264009538 * raw_distance)
X21:X21.eba1391df3f59af1c36fca869b7cd79b:X21.CMN.CMN_M_032.HT1_S015.Wlots,X21,base,hubert_tsne_3d,tr_24,X21.eba1391df3f59af1c36fca869b7cd79b,X21.CMN.CMN_M_032.HT1_S015.Wlots,X21.CMN.CMN_M_032,Single talker,0.5711851936478841,1,0,1,0.8151399905104881,0.3578443826400954,exp(-0.35784438264009538 * raw_distance)
X21:X21.eba1391df3f59af1c36fca869b7cd79b:X21.CMN.CMN_M_032.HT1_S015.Wvegetables,X21,base,hubert_tsne_3d,tr_24,X21.eba1391df3f59af1c36fca869b7cd79b,X21.CMN.CMN_M_032.HT1_S015.Wvegetables,X21.CMN.CMN_M_032,Single talker,0.5126870832305599,0,1,0,0.8323833452381084,0.3578443826400954,exp(-0.35784438264009538 * raw_distance)
X21:X21.eba1391df3f59af1c36fca869b7cd79b:X21.CMN.CMN_M_032.HT1_S016.Wargues,X21,base,hubert_tsne_3d,tr_24,X21.eba1391df3f59af1c36fca869b7cd79b,X21.CMN.CMN_M_032.HT1_S016.Wargues,X21.CMN.CMN_M_032,Single talker,1.3754909373999735,0,1,0,0.6112729423986251,0.3578443826400954,exp(-0.35784438264009538 * raw_distance)
X21:X21.eba1391df3f59af1c36fca869b7cd79b:X21.CMN.CMN_M_032.HT1_S016.Wsister,X21,base,hubert_tsne_3d,tr_24,X21.eba1391df3f59af1c36fca869b7cd79b,X21.CMN.CMN_M_032.HT1_S016.Wsister,X21.CMN.CMN_M_032,Single talker,0.2833786996091233,1,0,1,0.9035665842007279,0.3578443826400954,exp(-0.35784438264009538 * raw_distance)
X21:X21.eba1391df3f59af1c36fca869b7cd79b:X21.CMN.CMN_M_032.HT1_S017.Wclean,X21,base,hubert_tsne_3d,tr_24,X21.eba1391df3f59af1c36fca869b7cd79b,X21.CMN.CMN_M_032.HT1_S017.Wclean,X21.CMN.CMN_M_032,Single talker,0.2264546504881225,1,0,1,0.9221609314645846,0.3578443826400954,exp(-0.35784438264009538 * raw_distance)
X21:X21.eba1391df3f59af1c36fca869b7cd79b:X21.CMN.CMN_M_032.HT1_S017.Wkitchen,X21,base,hubert_tsne_3d,tr_24,X21.eba1391df3f59af1c36fca869b7cd79b,X21.CMN.CMN_M_032.HT1_S017.Wkitchen,X21.CMN.CMN_M_032,Single talker,0.1758604295230796,1,0,1,0.9390085758701648,0.3578443826400954,exp(-0.35784438264009538 * raw_distance)
X21:X21.eba1391df3f59af1c36fca869b7cd79b:X21.CMN.CMN_M_032.HT1_S017.Wwas,X21,base,hubert_tsne_3d,tr_24,X21.eba1391df3f59af1c36fca869b7cd79b,X21.CMN.CMN_M_032.HT1_S017.Wwas,X21.CMN.CMN_M_032,Single talker,0.1395429386119135,1,0,1,0.951291582982745,0.3578443826400954,exp(-0.35784438264009538 * raw_distance)
X21:X21.eba1391df3f59af1c36fca869b7cd79b:X21.CMN.CMN_M_032.HT1_S017.Wwindow,X21,base,hubert_tsne_3d,tr_24,X21.eba1391df3f59af1c36fca869b7cd79b,X21.CMN.CMN_M_032.HT1_S017.Wwindow,X21.CMN.CMN_M_032,Single talker,0.421166990998194,1,0,1,0.8600951624177671,0.3578443826400954,exp(-0.35784438264009538 * raw_distance)
X21:X21.eba64d8a4b58cd4ff87372207788c1a2:X21.CMN.CMN_M_037.HT1_S018.Whung,X21,base,hubert_tsne_3d,tr_24,X21.eba64d8a4b58cd4ff87372207788c1a2,X21.CMN.CMN_M_037.HT1_S018.Whung,X21.CMN.CMN_M_037,Multi-talker,1.3354163707901665,0,1,0,0.6201020319801356,0.3578443826400954,exp(-0.35784438264009538 * raw_distance)
X21:X21.eba64d8a4b58cd4ff87372207788c1a2:X21.CMN.CMN_M_037.HT1_S018.Wraincoat,X21,base,hubert_tsne_3d,tr_24,X21.eba64d8a4b58cd4ff87372207788c1a2,X21.CMN.CMN_M_037.HT1_S018.Wraincoat,X21.CMN.CMN_M_037,Multi-talker,0.6916465328486952,1,0,1,0.7807487947310355,0.3578443826400954,exp(-0.35784438264009538 * raw_distance)
X21:X21.eba64d8a4b58cd4ff87372207788c1a2:X21.CMN.CMN_M_037.HT1_S019.Wbrought,X21,base,hubert_tsne_3d,tr_24,X21.eba64d8a4b58cd4ff87372207788c1a2,X21.CMN.CMN_M_037.HT1_S019.Wbrought,X21.CMN.CMN_M_037,Multi-talker,0.7066393927212689,1,0,1,0.7765712076593327,0.3578443826400954,exp(-0.35784438264009538 * raw_distance)
X21:X21.eba64d8a4b58cd4ff87372207788c1a2:X21.CMN.CMN_M_037.HT1_S019.Wletter,X21,base,hubert_tsne_3d,tr_24,X21.eba64d8a4b58cd4ff87372207788c1a2,X21.CMN.CMN_M_037.HT1_S019.Wletter,X21.CMN.CMN_M_037,Multi-talker,0.3736245653842697,1,0,1,0.8748529604557664,0.3578443826400954,exp(-0.35784438264009538 * raw_distance)
X21:X21.eba64d8a4b58cd4ff87372207788c1a2:X21.CMN.CMN_M_037.HT1_S019.Wmailman,X21,base,hubert_tsne_3d,tr_24,X21.eba64d8a4b58cd4ff87372207788c1a2,X21.CMN.CMN_M_037.HT1_S019.Wmailman,X21.CMN.CMN_M_037,Multi-talker,0.4056631687101902,1,0,1,0.864880193586716,0.3578443826400954,exp(-0.35784438264009538 * raw_distance)
X21:X21.eba64d8a4b58cd4ff87372207788c1a2:X21.CMN.CMN_M_037.HT1_S020.Wbaby,X21,base,hubert_tsne_3d,tr_24,X21.eba64d8a4b58cd4ff87372207788c1a2,X21.CMN.CMN_M_037.HT1_S020.Wbaby,X21.CMN.CMN_M_037,Multi-talker,1.0033683850655433,0,1,0,0.6983396148556995,0.3578443826400954,exp(-0.35784438264009538 * raw_distance)
